unitprice,name,age,WGS84lat,WGS84lon,lift
71675.57143,冠城大通百旺府,2009,32.63908857,117.1050215,TRUE
73267.33333,中国房子,2004,37.54395686,104.1046338,TRUE
49231.875,水郡长安,2008,38.07013436,114.5804038,TRUE
70052.5,望兴居,2000,39.65532338,116.0769173,FALSE
73108,小营干休所,2000,39.69458207,116.1502362,TRUE
110735,真武庙,1980,39.78695664,115.8916851,FALSE
77111,梅园,1995,39.79867492,116.4854497,FALSE
86354.5,丙28号院,1997,39.81182215,116.3380306,FALSE
42991,燕归宁馨园,2005,39.82508363,116.4682942,FALSE
44653,鸿博家园六区,2008,39.82641635,116.469582,FALSE
42995,恋日绿岛,2005,39.82684787,116.4708809,TRUE
61151,博雅国际,2005,39.83331797,116.3585486,TRUE
64661.5,中海城圣朝菲,2010,39.83741078,116.4462646,TRUE
83600,蓟门南里,1983,39.83749053,116.5180018,FALSE
67655.4,中海城香克林,2012,39.83812526,116.4422933,TRUE
74287.25,中海城南区,2006,39.84074779,116.4418842,TRUE
46965.5,君堂好园,2005,39.84274717,116.4987723,FALSE
55177.2,富力又一城C区,2009,39.84477081,116.5543284,TRUE
51041.27273,富力又一城B区,2008,39.84512722,116.5549507,TRUE
46413,吕营嘉园,2005,39.84515959,116.4627328,FALSE
48813.75,富力又一城A区,2005,39.84604706,116.5588459,TRUE
48547.5,扬州水乡,2004,39.84720117,116.5646295,FALSE
46515.5,朝丰家园,2009,39.85019923,116.5586504,TRUE
50572.85714,翠成馨园,2009,39.85427984,116.5036012,TRUE
65974.4,定安里,1984,39.85921095,116.4046635,FALSE
62862.5,沙子口路61号,1987,39.85928918,116.3993978,FALSE
56314,富莱茵花园,1995,39.85938225,116.4015409,TRUE
62899,沙子口路50号,1998,39.86020004,116.3993073,TRUE
69172.36364,景泰西里西区,2005,39.86118369,116.4011929,TRUE
57197.5,管村26号院,1997,39.86129632,116.3891284,FALSE
64457,景泰西里,1982,39.86134958,116.4063287,FALSE
68883,华龙美晟,2009,39.86168618,116.399118,TRUE
49994,垡头西里三区,1996,39.86169091,116.5036824,FALSE
54836,金蝉南里,2007,39.86172536,116.4966888,TRUE
62723.33333,永合馨苑,2001,39.8618855,116.3908943,TRUE
86400,悠胜美苑,2003,39.86194643,116.3878184,TRUE
65600.5,安乐林头条2号院,1989,39.86208979,116.4006134,FALSE
70245,新奥洋房,2005,39.86209606,116.4037684,TRUE
48178,垡头西里,1980,39.86213804,116.5059484,FALSE
70532.33333,景泰东里,1994,39.86222042,116.4095683,FALSE
61915.5,建予园,2001,39.86232115,116.3894155,TRUE
65288,景泰嘉园,2002,39.86266748,116.4055479,TRUE
51554,建工家园,2008,39.8627294,116.4763643,TRUE
51764.45455,万科青青家园,2000,39.86274831,116.5743436,FALSE
68748.75,革新南路2号院,1989,39.86314569,116.3928004,TRUE
63731,天天家园,2002,39.86327606,116.3991951,TRUE
61971.58333,望陶园小区,1999,39.86330798,116.3877822,TRUE
60852,周庄嘉园东里,2005,39.8635515,116.4669496,FALSE
52207,京城雅居,2006,39.86396881,116.5535633,TRUE
62154,东革新里40号院,1983,39.86412907,116.3915845,FALSE
74145,北京华侨城1号院,2012,39.86441101,116.4971703,TRUE
74390.33333,北京华侨城2号院,2006,39.86445885,116.4973467,TRUE
67405.8,西革新里110号院,1992,39.86460138,116.3833286,FALSE
61593.6,西革新里112号院,2001,39.86489434,116.3827865,TRUE
58689.5,西革新里108号院,1996,39.86494852,116.3852927,FALSE
63033.5,格林莱雅,2009,39.86554084,116.5003796,TRUE
49927.33333,垡头西里二区,1984,39.86556771,116.502404,FALSE
76062,革新里小区,1990,39.86560068,116.3908764,FALSE
60236.5,革新里24号院,1994,39.8659335,116.3906162,FALSE
53450,弘燕路小区,1997,39.86594566,116.4701103,FALSE
69306,李村,1995,39.86596206,116.4066969,FALSE
91483.66667,山水文园一期,2002,39.86630807,116.4649176,TRUE
86164,山水文园三期,2006,39.86630807,116.4649176,TRUE
95260,山水文园二期,2005,39.86630807,116.4649176,TRUE
79163,城市亮点,2003,39.86668392,116.3959247,TRUE
49954,金蝉北里,1997,39.86673077,116.5027359,TRUE
48521.5,垡头北里,1987,39.86681275,116.5061331,FALSE
50696,御景园,2003,39.8671137,116.4568723,TRUE
47563,琉璃井东街,1980,39.8671978,116.4041641,FALSE
66775.2,永铁苑,2000,39.86719825,116.3857164,TRUE
66056,桃杨路教师楼,1999,39.86743094,116.4021359,FALSE
56006.84615,南新园,1997,39.86795201,116.4675513,TRUE
71246,郭庄北里,1995,39.86807007,116.405077,FALSE
56462.8,双龙南里,1993,39.86812457,116.4715797,TRUE
71702.5,桃杨路北里,1987,39.8682343,116.4004536,FALSE
102870,右安门西街,1981,39.86825685,116.3498906,FALSE
53680,方华苑,2000,39.86839714,116.4607122,TRUE
57021,华辉苑,2000,39.86864732,116.4523502,TRUE
63331.91667,中加大厦,1999,39.86873667,116.3460292,TRUE
105107,中海紫御公馆,2010,39.86879037,116.3842736,TRUE
70462,车站路6号院,1980,39.86879042,116.3758493,FALSE
50854.75,东景苑,2001,39.86923431,116.460597,TRUE
68620.33333,美景东方,2002,39.86942892,116.4620007,TRUE
49318.14286,弘善家园,2009,39.86954913,116.4488246,TRUE
89788.90909,万博苑,1999,39.86981801,116.3592825,TRUE
101219,华龙美钰,2011,39.87009857,116.3610657,TRUE
86081,中华家园,2002,39.87014435,116.3474065,TRUE
62385,华威南路,1993,39.87014449,116.4463833,FALSE
53192.66667,华人一品阁,2007,39.87019777,116.4536168,TRUE
56583.75,松榆里,1991,39.87031223,116.4594807,TRUE
143976,太仆寺33号院,2001,39.87033385,116.3128558,FALSE
45883.25,柏阳景园,2005,39.8704064,116.547295,FALSE
95695.90909,右安门内西街甲10号院,1982,39.8705199,116.3525215,FALSE
62414,潘家园南里,1993,39.87108791,116.443631,FALSE
58324.46154,紫南家园,2002,39.87125992,116.49215,TRUE
96942,右安门内西街甲2号院,1996,39.87136221,116.3556788,FALSE
59002.25,松榆东里,1993,39.8715442,116.4686131,TRUE
104018,半步桥13号院,1990,39.87158053,116.3607233,FALSE
80177,永定门东街中里,1980,39.87159743,116.3994814,FALSE
79536,向新西里,1984,39.8716017,116.4304142,FALSE
48072,翌景嘉园,2002,39.87181063,116.4530144,TRUE
77242.33333,永定门东街西里,1974,39.87194061,116.3971108,FALSE
94860.33333,右安门内西街1号院,1997,39.8720343,116.3522052,FALSE
104434,里仁街6号院,1987,39.87207748,116.3634964,FALSE
140807,耕天下,2003,39.87211177,116.3856656,TRUE
84672,怡龙别墅,1996,39.87213915,116.436137,FALSE
78172,永定门东街东里,1976,39.87218413,116.405402,FALSE
93544,育新街,1981,39.87220782,116.3674801,FALSE
93789,右安门内西街,1978,39.87222352,116.3519261,FALSE
102041,远雄大观,2009,39.87224644,116.361915,TRUE
40818.5,绿丰家园,2004,39.87241633,116.5718834,FALSE
86064,荣宁园,2002,39.87242924,116.345709,TRUE
87152.75,左安漪园,2004,39.87248692,116.4343899,TRUE
65663.52941,世纪东方城,2005,39.87273895,116.4879139,TRUE
69004.83333,政泰家园,2004,39.87281185,116.3391024,TRUE
91155.42857,清芷园,2000,39.87297524,116.3659187,FALSE
61831,百环花园,2001,39.87300095,116.4527281,TRUE
76802.28571,天坛东里南区,1980,39.873043,116.4144555,TRUE
77168,天坛南里西区,1982,39.87308802,116.3978526,FALSE
97414,育人里小区,1999,39.8737408,116.3594904,FALSE
109510,太平街20号旁门,1984,39.87396349,116.3813575,FALSE
55798,卫生局党校,1992,39.87414727,116.3981408,FALSE
82045.5,茗筑,2005,39.87416587,116.3154355,TRUE
76629,天坛西里东区,1991,39.87424671,116.3962367,FALSE
104098,姚家井二巷,1992,39.87426047,116.3698185,FALSE
93469,左安溪园,2007,39.87427732,116.4320311,TRUE
68814.33333,东方城,2000,39.87436164,116.4867499,TRUE
93763,鸿运花园,1996,39.87437239,116.418133,TRUE
141344.6,朱雀门,2008,39.87452371,116.3818696,TRUE
61615.88889,松榆西里,1996,39.87458446,116.4605128,FALSE
100925.1818,信建里小区,1982,39.87459425,116.3631747,FALSE
70378.72727,玉阜嘉园,2002,39.87459729,116.3650929,TRUE
79387.88889,红莲南里,1990,39.87462427,116.3288287,TRUE
96955,新安南里,1990,39.87467622,116.3570662,FALSE
76445.33333,长青园,1992,39.87474803,116.4207502,FALSE
99974,里仁街3号院,1995,39.87475184,116.365877,FALSE
81380,南菜园街1号院,1990,39.87476441,116.3469871,FALSE
97627.4,白纸坊街25号院,1997,39.87495862,116.3523538,FALSE
70001.75,瑞莲家园,2001,39.87508086,116.322139,TRUE
61605.875,华威西里,1987,39.87508496,116.4425517,TRUE
115315.2,陶然湖景,2002,39.87511655,116.3716813,FALSE
85059,马连道路甲18号院,1995,39.87518982,116.3218595,FALSE
86484.71429,考拉社区,2006,39.87527682,116.3403298,TRUE
76622,左安门内大街,1981,39.87527787,116.4325895,FALSE
80636.3913,乐城,2004,39.87528043,116.3331004,TRUE
67238.5,信德园,2002,39.87533443,116.340298,TRUE
85381.57143,建功南里,1996,39.87541471,116.3464045,TRUE
83505.66667,北欧印象,2003,39.87552552,116.3234499,TRUE
94410.4,新安中里,2004,39.87555688,116.3564871,FALSE
89485.6,右安门内大街,1999,39.87557527,116.3577449,FALSE
57198,建业苑,2001,39.87565391,116.4586909,TRUE
96627,白纸坊西街6号院,1993,39.87568114,116.356733,FALSE
106871,自新路,1978,39.8757152,116.3671099,FALSE
87920.66667,建功东里,1980,39.87572558,116.3484272,FALSE
72301.33333,天缘公寓,2000,39.87579718,116.3450028,TRUE
72978,鸭子桥路,1990,39.87610366,116.3408274,FALSE
56717,潘家园小区,1994,39.8761073,116.4402538,FALSE
56845,圣都大厦,2001,39.87614831,116.3502842,TRUE
89890.8,车站西街15号院,1994,39.87620881,116.3325763,FALSE
138751.7273,一瓶,2008,39.87649897,116.3780989,TRUE
58219.66667,武圣东里,1983,39.87650279,116.4633607,FALSE
97437,龙泉胡同,1983,39.87652013,116.3730522,FALSE
88834.25,白纸坊西街,1970,39.87660441,116.3511469,FALSE
102740.75,白纸坊东街,1997,39.8769804,116.3618578,TRUE
56514,东架松,1979,39.87700737,116.451533,FALSE
83830.6,月季园,1997,39.87712812,116.1792043,TRUE
62964,农光南里,1980,39.8771874,116.4556819,TRUE
68988,方丹苑,2002,39.87718839,116.4427565,TRUE
109366,凯迪尚府,2010,39.87719665,116.3589942,TRUE
54282,紫东苑,2001,39.87719695,116.4576078,TRUE
112834,太平街甲乙18号院,1980,39.8773542,116.3812045,FALSE
98226,盆儿胡同62号院,1990,39.87735435,116.3650602,TRUE
85716.22222,恬心家园,2000,39.87743344,116.3507126,TRUE
83851.5,华瀚国际,2008,39.87744564,116.4868733,TRUE
85745.8,建功北里,1998,39.87750293,116.3460368,TRUE
51481.5,第三区,2009,39.87753657,116.3218663,TRUE
92588,鸭子桥北里,1971,39.87758582,116.3424761,FALSE
76546.5,鸭子桥南里,1985,39.87758582,116.3424761,FALSE
81851.5,车站西街17号院,1993,39.87759892,116.3341363,TRUE
61202.57143,华威北里,1998,39.87768505,116.4519886,TRUE
59841.33333,潘家园东里,1994,39.87773681,116.4473845,TRUE
89348.28571,新安北里,1985,39.87777638,116.3563919,FALSE
77336.5,龙潭西里,1980,39.87793071,116.4207887,FALSE
159768,富力信然庭,2006,39.87806718,116.3838131,TRUE
135389.5,京投银泰琨御府,2015,39.87814287,116.023976,FALSE
94629,小红庙南里,1989,39.87818193,116.3307233,TRUE
111136,盆儿胡同61号院,1994,39.87823974,116.3635191,FALSE
116809,南纬路南巷9号院,1983,39.87828653,116.3847055,FALSE
89984,天坛东路64号,1980,39.87830636,116.4151649,FALSE
115593.75,万和世家,2003,39.87839857,116.3590117,TRUE
100879.5,儒福里,1969,39.87847282,116.369686,FALSE
60217,农光南路,1983,39.8785424,116.4648661,FALSE
101881,平渊北里,1974,39.87872801,116.366719,FALSE
87148.25,常青藤嘉园,2004,39.87886587,116.3271222,TRUE
88567.81818,小红庙,1987,39.87894589,116.3330595,FALSE
88408,贵仁居,2007,39.87902159,116.3674893,TRUE
91552.5,车站西街13号院,1995,39.87921212,116.3353398,FALSE
59936,劲松七区,1982,39.87926718,116.4413627,TRUE
110421,南纬路,1980,39.8792806,116.3855219,FALSE
88889,红土店南里,1962,39.87928737,116.3716709,FALSE
79725,马连道路13号院,1990,39.87929256,116.3153589,FALSE
85022.5,广安小区,1996,39.87932295,116.3330145,FALSE
87179.5,广外南街63号院,2000,39.87933307,116.3390098,TRUE
91001.88889,车站东街15号院,1979,39.87938562,116.3383993,FALSE
107407,信和嘉园,2006,39.87943061,116.3193585,TRUE
112216,源屋曲,2005,39.87953172,116.3412595,TRUE
89073.2,樱桃二条8号院,2004,39.87960093,116.3556049,FALSE
99906.68182,畅柳园,2003,39.8796408,116.3787363,TRUE
95524.07143,平原里小区,1998,39.87967166,116.3667077,FALSE
139685.875,碧水云天,2004,39.87979876,116.4868597,TRUE
88444.5,车站西街9号院,1995,39.87981026,116.3345148,FALSE
127112,盛景嘉园,2004,39.88010099,116.3901115,TRUE
107054.6667,黑窑厂东街,1987,39.88012755,116.3763682,FALSE
93951,白广路西里,1959,39.88016037,116.3522398,FALSE
89882,龙潭北里七条,1965,39.88019668,116.431366,FALSE
60942,磨房北里,1992,39.88021358,116.4687875,TRUE
89914,北樱桃园17号院,2005,39.88026861,116.3547998,TRUE
84289,龙潭北里五条,1963,39.88028049,116.4336205,FALSE
62874.5,劲松南路,1992,39.88029475,116.4469032,TRUE
109249.5,太平街5号楼,1980,39.88031321,116.3810145,FALSE
85941,体育馆西路甲53号院,1980,39.88042476,116.4183297,FALSE
92235,东经路98号,1997,39.88046272,116.3872111,FALSE
89951,禄长街二条,1987,39.88047576,116.3845169,FALSE
73580.5,陶然居,2000,39.88047951,116.3674987,TRUE
108377.2857,四平园,1990,39.88050497,116.3761594,FALSE
47432,茶贸国际中心,2006,39.88053079,116.3227911,TRUE
85254.375,南运巷,1980,39.88070472,116.3449883,TRUE
85235,东四块玉北街,1990,39.88075639,116.417334,FALSE
94378.5,禄长街头条19号院,1976,39.88081398,116.383667,FALSE
84330,白广路27号院,2005,39.88086476,116.3529555,FALSE
94932,白广路东里,1978,39.88089143,116.354217,FALSE
98484.25,南华东街2号院,1964,39.88101426,116.3794256,FALSE
59804,平乐园小区,1995,39.88118086,116.4753572,FALSE
87876.5,车站西街,1992,39.88121412,116.3352886,FALSE
88474.5,禄长街头条,1992,39.88129179,116.3848219,FALSE
88215.5,广外南街50号院,1999,39.88135771,116.3408352,TRUE
86746,南横西街94号院,1986,39.88147355,116.3614309,FALSE
80633,广安门小区,1997,39.88147664,116.3391033,FALSE
102744.3333,双槐里,1990,39.88150226,116.3639657,FALSE
73957,红莲中里,1992,39.8815245,116.3289336,TRUE
59900,劲松五区,1979,39.88154874,116.44648,FALSE
84784.04762,广安门外南街,1981,39.88167286,116.340677,FALSE
81648,龙潭北里二条,1960,39.88168569,116.4308648,FALSE
88554.66667,红居南街,1992,39.88172789,116.3334324,FALSE
91391,南横西街96号院,1985,39.8817697,116.3602206,FALSE
59490.4,劲松八区,1984,39.88177501,116.4424185,TRUE
83576.5,禧福汇,2008,39.88184315,116.4696178,TRUE
86736,红居南街1号院,1989,39.88187195,116.3329686,FALSE
59782.9,农光里,1993,39.88188869,116.4566213,TRUE
89551,红居南街6号院,1986,39.88194075,116.3323235,FALSE
92696.5,南横西街,1980,39.88195766,116.3644031,FALSE
83065,枣林前街,1980,39.88201724,116.3492298,TRUE
79504.25,太平里,1998,39.8820268,116.3143746,FALSE
88838,红居斜街4号院,1983,39.88202706,116.3313037,FALSE
77172.75,车站西街1号院,2006,39.88207544,116.3350299,TRUE
93509,体育馆路12号,1980,39.88210272,116.4153135,FALSE
56488,立恒名苑,2002,39.8821435,116.341519,FALSE
81563.5,体育馆路甲8号,2000,39.88221211,116.4162462,FALSE
75046,宣兴大厦,1996,39.88223329,116.3515764,TRUE
91747,泰和嘉苑,2003,39.88229395,116.3553323,TRUE
89325.33333,红居斜街,1986,39.88245264,116.3311473,FALSE
86747,南线阁41号院,2001,39.8824553,116.3460813,TRUE
62883,中海安德鲁斯庄园,2005,39.882526,116.5134397,FALSE
83170,祥和家苑,2004,39.88265028,116.3570064,TRUE
81451.25,西环景苑,2001,39.88269792,116.3241007,TRUE
95626,南半截胡同26号院,1979,39.88273755,116.3673008,FALSE
59096,农光东里,1992,39.88275914,116.4555517,TRUE
136426,中信锦园,2009,39.88276106,116.370143,TRUE
92413.33333,白广路,1983,39.8827817,116.3527929,FALSE
88582,体育馆路,1960,39.88279972,116.4201973,FALSE
81268.5,馨莲茗园,2003,39.88280203,116.3213813,TRUE
60378,劲松三区,1979,39.88282106,116.4531737,FALSE
70262.5,璟莲馨苑,2001,39.88284844,116.3177318,TRUE
73965.7,红莲晴园,2000,39.88293719,116.3258094,TRUE
108663.8571,虎坊路小区,1973,39.88294135,116.3807714,FALSE
114011,陶然北岸,2004,39.88300463,116.3761262,TRUE
89784.66667,椿树馆街35号院,1983,39.88325001,116.3399275,FALSE
94877.5,东经路6号院,1998,39.88328729,116.3878384,FALSE
90681,幸福南里,1965,39.88331977,116.4263459,FALSE
80674,南线阁39号院,1999,39.88337878,116.3468277,TRUE
96229,白菜湾四巷17号院,1988,39.88356239,116.3407707,FALSE
59400,乐澜宝邸,2003,39.88370014,116.4580175,TRUE
97708.66667,广安苑一期,1999,39.88381499,116.338988,TRUE
95889,广安苑二期,2002,39.88381499,116.338988,TRUE
57676,劲松二区,1992,39.88384316,116.4495266,TRUE
103093,福州馆前街,1995,39.88390635,116.3764479,FALSE
86128.45455,法源寺西里小区,1998,39.88391997,116.3624058,FALSE
76801.16667,天桥北里,2002,39.88397057,116.3903957,FALSE
96340,小寺街,1981,39.88413259,116.3597603,FALSE
145379.5,中信沁园,2011,39.88413688,116.3701307,TRUE
52118,劲松嘉园,1997,39.8841936,116.4442731,TRUE
86019.4,牛街18,2005,39.88419956,116.3578532,TRUE
93302.8,红莲北里,1986,39.88422429,116.326895,FALSE
87599,格调,2007,39.88438275,116.3208985,TRUE
87914,白广路6号院,1999,39.88442585,116.3534092,FALSE
82885.8,依莲轩,2000,39.88452472,116.3220723,TRUE
85299.33333,南线阁35号院,1999,39.88464224,116.3469436,TRUE
88187.2,三义里,1981,39.88472018,116.3232032,TRUE
84920.375,营房西街,1990,39.88481735,116.418465,FALSE
82479.4,法华南里,1993,39.88481762,116.4218865,FALSE
88228,南线里小区,1998,39.88482918,116.3461035,TRUE
151982.8333,中信禧园,2013,39.884851,116.372911,TRUE
88987.5,马连道中街,1984,39.88491144,116.3269661,FALSE
95352,车站东街甲9号院,1995,39.88491339,116.3391537,FALSE
101605,高家寨,1980,39.88492913,116.3770027,FALSE
92140.47917,远见名苑,2004,39.88495955,116.3307643,TRUE
69940,都城心屿,2008,39.8850392,116.4451042,TRUE
98446,万科蓝山,2012,39.88505076,116.4810159,TRUE
83926.6,马连道西里,1984,39.88506311,116.3187377,FALSE
92929,马连道三巷,1974,39.88508959,116.3245092,FALSE
82983.71429,光明楼,1960,39.88515696,116.4314636,FALSE
85823,体育馆西路2号院,1990,39.88520309,116.4174881,FALSE
97408,白菜湾社区,1992,39.88524174,116.3413928,FALSE
81696.2,牛街西里,1999,39.88540592,116.3554453,TRUE
103744.3846,朗琴园,2003,39.8855607,116.3352273,TRUE
83174,湾子街社区,1980,39.88562797,116.3178953,FALSE
49842,华美橡树岭,2008,39.88575082,116.5915834,TRUE
68190.30769,华腾园,2000,39.88578683,116.4587599,TRUE
86207.125,马连道中里,1997,39.88581509,116.3257203,FALSE
75385.33333,橙色年代,2004,39.88584669,116.2895529,TRUE
104032,华仁路小区,1991,39.88595767,116.3853163,FALSE
116060.5,枫桦豪景二期,2003,39.88596315,116.3659159,TRUE
43014,观音景园二期,2009,39.88597899,116.5209455,FALSE
78480.375,CBD传奇,2008,39.88600554,116.4691116,TRUE
87412,珠江帝景,2004,39.88616843,116.4757753,TRUE
94029.75,珠江帝景博悦,2008,39.88616843,116.4757753,TRUE
99559,珠江帝景新博悦,2009,39.88616843,116.4757753,TRUE
59949,垂杨柳南里,1978,39.88618584,116.4483395,FALSE
84871,门楼巷,1989,39.88620941,116.3625653,FALSE
84730.4,恒昌花园,1999,39.88622816,116.3313884,TRUE
110000,南线阁9号院,2003,39.88628441,116.3459403,FALSE
87379,光明西里,1970,39.8863187,116.4292784,FALSE
82227,天坛路,1991,39.88680724,116.4053728,FALSE
95207,万明路18号院,1989,39.88680815,116.3839698,TRUE
85767.27273,牛街东里,1999,39.88685207,116.3620296,TRUE
84858,幸福北里,1970,39.88701151,116.4285198,FALSE
96708.88235,水上华城,2006,39.88706004,116.4357018,TRUE
106954.6667,红居街10号院,2002,39.88707992,116.3329807,FALSE
97129.57143,绿景苑,2002,39.88719099,116.431541,TRUE
80079,新纪元公寓,2000,39.8872007,116.3322792,TRUE
74776,凌云居,2000,39.88729197,116.3610026,TRUE
84958,南线阁5号院,1972,39.88733908,116.3463874,FALSE
85622,富明公寓,1999,39.88739821,116.3533849,TRUE
87531.16667,似海怡家,2002,39.88740842,116.3566004,TRUE
56359,朗琴国际,2008,39.88745296,116.3359617,FALSE
66607,富瑞苑,1998,39.88749996,116.4342785,TRUE
87962,西华经典,2000,39.88751093,116.3546452,TRUE
80206,信恒大厦,2003,39.88761187,116.3556568,TRUE
95783.5,三义西里,1986,39.88765471,116.3210409,TRUE
77456,三义东里,1983,39.88766076,116.3269988,FALSE
87679,广安门内大街,1977,39.88791883,116.3547485,TRUE
86759,远见国际公寓,2008,39.88801048,116.3303405,TRUE
64801,吴家村路10号院,1998,39.88807312,116.2917529,TRUE
78757.84615,金鱼池西区,2003,39.88808332,116.4004317,FALSE
81931.875,金鱼池东区,2002,39.88815017,116.4046614,FALSE
91612.75,安化南里,2007,39.8882615,116.429091,TRUE
94106.85714,首城国际,2010,39.88828294,116.4656922,TRUE
40857.75,温泉东里,1999,39.88831084,116.6006936,FALSE
86086.2,广安门外大街,1995,39.88837238,116.3311164,TRUE
79182,金鱼池中区,2002,39.88841109,116.4027682,FALSE
102538.7143,培新街乙5号院,1999,39.88841733,116.4277534,TRUE
78839,风度柏林,2005,39.88858539,116.4696297,TRUE
56897,广和里七巷,1986,39.88867306,116.4415092,FALSE
137319.375,温馨家园,1999,39.88867358,116.374856,TRUE
78064,广信嘉园,2002,39.88874401,116.3475698,TRUE
96711.5,乐成国际,2006,39.88880992,116.4545952,TRUE
49661.5,观音惠园,2007,39.88889442,116.5151898,FALSE
45813.66667,自由季,2010,39.88891116,116.4309554,TRUE
73247,西草市东街甲34号院,1980,39.88898998,116.3941967,FALSE
77041,广益大厦,2006,39.88908178,116.3493955,TRUE
87416,广外大街397号,1982,39.88911217,116.3229922,FALSE
62313.2,澐澐国际,2008,39.88911643,116.2914363,TRUE
76471,海淀九号,2012,39.88923296,116.292708,TRUE
96937,魏染胡同,1985,39.88930893,116.3742693,FALSE
46481,双桥中路10号北院,1981,39.88931593,116.5931636,FALSE
94476.55556,丽水莲花,2009,39.88943705,116.3240249,TRUE
77720.66667,广华轩,1999,39.88951186,116.3335436,FALSE
107785,广安门外车站东街,1993,39.88953828,116.3329825,FALSE
95350.75,前门前,2009,39.89011657,116.3997794,TRUE
77344.47059,冠城名敦道,2009,39.89028169,116.4410271,TRUE
141280.75,四合上院,2011,39.89038388,116.3719591,TRUE
89901,新居东里,1992,39.89043017,116.3410274,FALSE
80698.5,核桃园,1989,39.89048194,116.349404,FALSE
89911,广义街甲8号院,1979,39.89055577,116.3507444,FALSE
81692.8,广渠家园,2009,39.89058266,116.4444238,TRUE
98959,思源胡同,1991,39.89060162,116.3604481,FALSE
84744.09091,天宁寺前街南里,1992,39.89060985,116.3391342,FALSE
84524,安化北里,1980,39.89063233,116.4292106,TRUE
87712,广义街10号院,1997,39.89066559,116.3508551,FALSE
88574,新居西里,1983,39.89066709,116.3398388,FALSE
73625,广渠门外南街,1992,39.890675,116.4420988,TRUE
56924.14286,百环家园,2005,39.89069992,116.4593541,TRUE
128135.5,万泉新新商务花园,2003,39.89077843,116.4228101,TRUE
86661,永居胡同,1985,39.89080444,116.3384334,FALSE
92672.2,北京上舍,2008,39.89083396,116.4293642,TRUE
98726.375,幸福家园三期,2005,39.89085515,116.4248433,TRUE
63990,广渠门外大街6号院,1998,39.89093832,116.4524111,TRUE
82959,天宁寺前街,1996,39.89101303,116.3403563,FALSE
92900.5,天利园,2003,39.89130826,116.429736,TRUE
115237.5,新裕家园,2004,39.89134672,116.4170836,TRUE
102148,幸福家园二期,2003,39.89140824,116.4256925,TRUE
82958.13333,西豪逸景,2004,39.89142911,116.3356688,TRUE
93598,善果胡同2号院,1994,39.8915237,116.3518333,FALSE
101288,幸福家园一期,2002,39.89154326,116.423471,TRUE
94526.8,东方财富,2006,39.89180091,116.430678,TRUE
76282.28571,领行国际,2005,39.89187636,116.4350626,TRUE
64958,西大望路,1989,39.89190259,116.4715017,FALSE
73750.1,锦上国际公寓,2007,39.89196359,116.3454052,TRUE
118262.5,荣丰2008,2005,39.89196708,116.329123,TRUE
89761,天泽园,2001,39.89203252,116.3476062,FALSE
87731.2,广渠门内大街,1987,39.89208753,116.4262453,TRUE
61365.33333,金海国际南区,2005,39.89214815,116.4871201,TRUE
88326.44444,天宁寺西里,1991,39.89216081,116.3372459,FALSE
92246.66667,天宁寺前街北里,1991,39.89227261,116.3384845,FALSE
87464,胜利三巷,1988,39.89229139,116.3528314,FALSE
63260,搜宝崇文,2015,39.89244506,116.4139512,FALSE
65900,双井东院,1979,39.89247069,116.4588934,FALSE
121574,宣武门外东大街,1979,39.89249388,116.3718546,TRUE
82215,长椿里,1956,39.89252208,116.3569203,FALSE
99950,老墙根129号院,1984,39.89264024,116.3619434,FALSE
96314,感化胡同14号院,1974,39.89264906,116.3581033,FALSE
139695,富卓花园,2003,39.89268534,116.3697734,TRUE
96535.90909,新景家园西区,2001,39.89274252,116.4165654,TRUE
97229,小马厂南里,1993,39.89286518,116.3334417,FALSE
66819.33333,怡馨园,1998,39.8929227,116.4509459,TRUE
107609,富贵园四区,2006,39.89321786,116.4275485,TRUE
113949.125,本家润园一期,2005,39.89323516,116.4303008,TRUE
87857.63636,本家润园三期,2005,39.89323516,116.4303008,TRUE
71314.66667,金泰先锋南区,2007,39.89323555,116.4937824,TRUE
86613.38462,天宁寺东里,1991,39.89324241,116.3406354,FALSE
103835.16,新景家园东区,2005,39.89331842,116.4204987,TRUE
85023,红山世家,2011,39.89332489,116.3270754,TRUE
79311,丽水湾畔家园,2002,39.89336129,116.4357026,TRUE
122444.5714,新世界家园,2004,39.89336534,116.410989,TRUE
107152.5,感化胡同3号院,1984,39.89337996,116.3592772,FALSE
70029.5,广馨居,2000,39.89339771,116.4475403,TRUE
64504.26667,美利山,2009,39.89341415,116.496925,TRUE
88957.2,西便门内大街79号院,1983,39.89346534,116.3446696,FALSE
102680.2727,椿树园,1999,39.8935146,116.3721819,TRUE
64299.5,九龙花园,2000,39.89358011,116.4640013,TRUE
86379.66667,富贵园三区,2002,39.89364003,116.4255931,TRUE
83516,石韵浩庭,2004,39.89367896,116.46816,TRUE
99187.75,富力城A区,2004,39.89369636,116.4525644,TRUE
88028.33333,小马厂东里,1986,39.89370757,116.3358759,TRUE
94698.58333,槐柏树街南里,1990,39.89387751,116.3487066,FALSE
81114.66667,手帕口北街,1980,39.89388096,116.3364242,FALSE
102924.5882,玺源台,2013,39.8939096,116.3243884,TRUE
85577.5,远洋德邑,2002,39.89399203,116.4401681,TRUE
98528.26316,兴隆都市馨园,2003,39.89408839,116.407857,FALSE
103399.6667,富力城C区,2005,39.89418809,116.4520698,TRUE
